Semester;Alter;Geschlecht;Studiengang;Schulabschluss;Bundesland;Entfernung;Fahrtdauer;HaeufSmartphone;HaeufMobInternet;HaeufNotebook;HaeufDesktopPC;HaeufStatInternet;HaeufTabletPC;HaeufEBookReader;HaeufWhatsApp;HaeufFacebook;HaeufInstagram;HaeufTwitter;HaeufXing;HaeufLinkedIn;HaeufAndere;QuelleLV;QuelleMoodle;QuelleBuecher;QuelleAufsaetze;QuelleGespraeche;QuelleWikipedia;QuelleLehrvideos;QuelleVortraege;QuelleAndere;BewertVortraege;BewertFolien;BewertGruppenarb;BewertBegleitmat;BewertBibliothek;BewertLernwelt;OVS_Sal1;OVS_Reac1;OVS_Mon1;OVS_Sal2;OVS_Reac2;OVS_Mon2;OVS_Sal3;OVS_Reac3;OVS_Mon3;OVS_Sal4;OVS_Reac4;OVS_Mon4;N_Manip1;N_Angeb1;N_Einzig1;N_Angeb2;N_Einzig2;N_Ueberh1;N_Manip2;N_Anspr1;N_Ueberh2;N_Einzig3;N_Anspr2;N_Anspr3;N_Aut1;N_Aut2;N_Aut3;N_Anspr4;N_Ueberh3;IKU1;IKU2;EKU1;EKU2
WiSe20;20;1;4;3;Baden-Wuerttemberg;17;50;2;2;3;5;5;1;2;3;1;2;1;1;2;3;5;4;5;3;2;2;3;4;3;2;2;1;3;2;1;2;2;3;2;2;2;1;3;3;3;2;2;4;2;4;2;3;4;4;3;4;4;4;5;5;4;4;4;5;4;5;1;2
WiSe20;21;2;4;1;Baden-Wuerttemberg;88;90;5;3;5;1;5;1;1;5;1;3;1;1;1;2;5;5;3;2;5;5;5;2;2;1;2;1;1;1;2;4;4;4;2;4;4;2;2;3;2;1;2;2;3;2;1;4;2;2;4;4;2;4;2;4;2;4;3;4;5;5;1;4
WiSe20;23;1;3;1;Baden-Wuerttemberg;100;15;2;2;5;5;5;1;1;5;1;1;1;1;1;1;5;4;2;2;2;3;3;2;2;2;2;1;3;3;3;4;4;4;4;3;3;2;3;4;4;3;4;4;2;3;3;2;5;5;1;4;4;4;3;3;4;4;2;3;4;5;3;5
WiSe20;20;2;3;1;Baden-Wuerttemberg;5;30;5;5;3;5;5;1;2;5;1;2;1;1;1;-99;4;5;2;2;3;3;3;1;-99;2;2;3;2;3;3;4;4;4;5;5;4;1;3;4;4;3;4;1;3;4;3;3;2;2;3;1;2;2;4;1;1;5;2;2;3;5;2;2
WiSe20;24;1;2;1;Bayern;16;50;3;3;2;5;5;1;1;4;1;1;1;1;1;2;5;5;1;3;2;1;1;2;2;2;1;2;2;3;3;5;3;3;3;4;2;2;2;1;2;2;1;4;3;4;2;2;4;3;1;4;3;3;4;4;3;3;4;5;4;2;2;1
WiSe20;23;2;3;1;Baden-Wuerttemberg;8;50;5;2;5;1;5;3;1;5;1;3;1;1;1;1;5;5;5;2;2;1;2;1;1;2;3;2;2;3;3;4;4;4;3;5;3;2;2;3;3;2;3;2;2;2;4;3;3;2;2;4;3;3;4;5;3;4;2;4;4;5;2;3
WiSe20;20;2;3;1;Baden-Wuerttemberg;6;30;5;5;5;1;5;1;1;5;1;5;1;1;1;4;5;5;4;2;4;3;3;2;1;3;2;1;3;-99;-99;3;4;2;5;5;4;2;3;4;4;2;3;2;3;1;1;3;3;2;4;4;5;2;3;2;2;4;3;2;3;5;2;4
WiSe20;-99;1;4;3;-99;35;45;5;5;2;5;5;1;1;5;1;1;1;1;1;1;5;5;5;2;3;2;4;1;3;2;3;2;2;2;2;4;3;2;1;3;4;3;2;1;4;3;4;3;4;1;1;2;4;1;4;4;3;3;4;5;4;4;5;4;2;5;2;4
WiSe20;32;1;4;1;Baden-Wuerttemberg;14;20;3;1;3;5;5;3;1;5;1;1;1;1;1;1;5;5;3;1;2;2;4;2;2;2;3;2;3;2;2;3;5;4;2;5;4;3;4;4;4;5;3;1;2;1;2;2;1;2;4;4;2;1;4;1;1;3;5;1;2;4;3;2
WiSe20;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
WiSe20;20;2;2;3;Baden-Wuerttemberg;45;45;5;5;5;5;5;3;1;5;1;1;1;1;2;2;5;5;5;4;2;1;3;2;2;1;2;3;1;3;3;2;1;2;1;1;1;2;2;2;2;1;3;2;2;1;1;2;2;3;2;2;2;2;3;3;2;2;2;4;4;5;2;2
WiSe20;19;2;1;1;-99;10;35;5;2;3;1;4;1;1;5;2;4;1;1;1;1;5;5;2;4;3;1;4;4;2;1;1;1;2;4;4;4;5;3;4;5;3;2;3;2;4;2;2;1;2;2;2;5;3;1;2;3;4;1;4;3;2;4;5;3;4;4;1;2
WiSe20;18;2;4;3;Baden-Wuerttemberg;15;20;5;4;5;-99;5;3;1;5;1;1;1;1;1;3;5;5;3;1;3;5;5;1;3;2;1;1;1;2;2;3;5;4;4;5;2;1;2;3;2;4;3;2;2;2;1;4;3;4;3;3;3;3;4;5;3;5;4;4;5;5;2;3
WiSe20;20;2;3;1;Rheinland-Pfalz;5;15;4;2;5;1;5;1;1;4;2;1;1;1;1;1;3;3;2;3;3;1;1;3;2;3;2;1;2;2;3;3;4;3;4;4;2;1;2;2;3;1;3;3;2;2;2;1;2;4;1;2;1;2;1;1;2;3;2;3;4;5;1;2
WiSe20;19;1;4;1;Baden-Wuerttemberg;20;50;2;2;3;5;5;1;1;4;1;1;1;1;1;1;5;5;3;3;4;2;2;1;1;1;1;2;2;2;3;2;2;2;-99;4;1;1;1;4;3;2;2;3;4;3;2;1;2;4;2;3;4;2;1;4;3;5;4;3;2;4;4;1
WiSe20;18;1;1;1;Baden-Wuerttemberg;11;45;1;2;2;5;5;1;1;5;1;1;1;1;1;1;3;5;1;2;5;2;2;3;4;3;3;3;2;-99;2;4;3;2;4;5;3;1;2;2;2;1;2;1;2;1;2;4;3;3;1;4;1;2;5;3;2;5;5;5;5;5;2;1
WiSe20;21;1;4;1;Baden-Wuerttemberg;15;30;2;3;5;1;5;5;1;5;1;1;1;1;1;2;5;5;4;3;3;1;2;1;1;2;2;3;1;1;2;5;4;4;3;5;4;1;2;4;4;2;2;3;2;1;2;1;2;3;2;4;4;3;5;4;4;3;5;5;4;4;1;1
WiSe20;19;1;4;1;Baden-Wuerttemberg;25;50;3;4;5;1;5;2;2;5;1;1;1;1;1;4;5;5;5;2;2;2;3;2;2;2;2;1;1;1;3;3;2;3;2;4;3;1;2;1;2;1;4;2;2;3;1;2;3;2;4;4;1;2;5;4;3;4;3;3;4;5;3;2
WiSe20;21;1;3;1;Nordrhein-Westfalen;320;180;3;3;4;4;4;1;1;4;1;1;1;1;1;2;5;3;3;3;3;2;2;2;2;2;2;2;2;2;2;4;3;2;3;4;4;2;3;3;4;3;3;3;2;1;2;2;2;3;2;2;1;2;1;4;3;3;3;4;3;5;3;4
WiSe20;20;1;2;3;Baden-Wuerttemberg;30;60;3;3;2;5;5;1;1;4;1;1;1;1;1;1;5;5;1;1;3;2;4;2;2;1;3;1;1;1;3;4;2;3;5;5;5;2;1;2;3;2;3;1;2;1;3;2;1;2;1;2;2;1;1;1;1;3;2;3;2;4;4;1
WiSe20;20;1;4;1;Baden-Wuerttemberg;15;30;3;4;5;1;5;4;1;5;2;2;1;1;1;1;5;5;5;2;2;4;2;1;1;2;2;1;2;3;3;5;5;3;2;5;3;1;5;4;2;5;3;3;2;1;3;3;5;3;1;3;1;5;3;3;5;5;3;5;5;5;1;1
WiSe20;19;2;4;1;Baden-Wuerttemberg;48;60;2;3;3;5;5;1;1;5;1;2;1;1;1;3;5;5;5;5;2;4;4;2;2;2;3;1;2;1;1;5;5;3;4;3;3;1;3;4;3;3;2;2;3;1;2;3;2;4;3;2;2;1;4;1;2;3;3;1;4;5;2;2
WiSe20;-99;2;4;1;Baden-Wuerttemberg;20;45;3;3;3;5;5;4;1;3;1;2;1;1;1;1;5;5;2;3;3;2;3;2;2;2;2;3;3;3;3;4;3;3;3;4;3;3;1;2;3;2;2;3;3;2;2;2;2;3;2;2;2;2;2;2;4;4;2;3;3;3;3;3
WiSe20;23;1;3;3;Bayern;1;10;5;2;5;5;5;4;1;5;2;4;1;1;1;5;5;5;4;2;4;3;5;2;3;2;3;3;2;3;3;4;4;3;2;3;5;2;1;3;4;2;5;4;2;1;1;2;2;4;3;4;3;1;5;2;2;4;4;5;5;4;1;1
WiSe20;18;2;3;1;Baden-Wuerttemberg;8;20;2;2;5;1;5;5;1;4;1;2;1;1;1;2;5;5;3;2;4;3;3;2;2;2;1;1;3;1;2;4;3;2;3;2;2;1;1;5;3;2;2;2;3;1;1;1;1;2;2;3;2;2;2;2;2;3;1;4;4;4;2;1
WiSe20;19;2;1;1;Baden-Wuerttemberg;150;120;3;1;5;1;5;5;1;4;1;2;1;1;1;1;5;5;3;2;4;1;1;1;3;2;2;1;2;2;3;4;3;3;4;2;3;1;2;1;3;2;2;2;1;1;1;3;1;4;3;2;2;4;2;2;3;4;3;4;4;4;2;3
WiSe20;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
WiSe20;21;1;3;1;Bayern;7;25;2;2;5;1;5;1;1;3;1;2;1;1;1;1;5;5;3;1;4;3;2;1;1;2;2;2;1;-99;-99;4;4;2;3;5;4;1;1;1;3;2;2;4;2;1;2;4;3;4;2;3;4;3;5;5;3;5;3;5;5;5;1;1
WiSe20;35;2;2;1;Nordrhein-Westfalen;30;60;3;4;1;5;5;1;1;4;1;1;1;1;1;2;5;5;3;4;5;2;3;3;2;2;1;3;1;2;3;3;2;2;2;4;2;1;2;4;2;1;2;2;2;1;1;3;1;3;2;3;2;1;4;2;2;3;4;3;2;4;3;2
WiSe20;21;2;3;3;Baden-Wuerttemberg;30;60;3;2;5;1;5;1;1;5;1;1;1;1;1;1;5;5;2;1;4;1;4;1;1;1;3;1;4;2;2;5;5;5;5;5;5;1;2;5;4;3;4;1;1;1;1;1;1;1;4;1;1;1;2;1;1;1;4;1;5;5;4;4
WiSe20;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
WiSe20;21;2;4;1;Baden-Wuerttemberg;17;30;5;4;3;5;5;4;1;5;1;3;1;1;1;4;5;5;4;2;3;1;5;4;3;2;2;3;1;1;2;2;3;2;3;4;2;2;3;2;4;2;3;4;2;3;1;3;3;4;1;2;3;4;5;5;4;5;5;5;4;5;2;1
WiSe20;23;2;4;3;Baden-Wuerttemberg;27;40;5;5;5;2;5;2;1;5;1;1;1;1;1;1;5;5;1;1;2;1;4;2;4;2;3;4;3;4;3;5;5;5;3;1;5;2;4;5;3;3;3;2;2;5;1;1;5;1;3;1;5;3;5;2;4;5;5;4;2;5;5;5
WiSe20;22;1;4;3;Baden-Wuerttemberg;10;15;2;5;5;1;5;5;1;5;1;1;1;1;1;5;5;2;1;3;4;2;4;3;3;2;2;2;2;-99;-99;4;3;2;4;4;3;3;3;4;3;2;2;4;3;1;2;1;1;3;2;2;3;2;1;2;3;2;1;3;3;4;2;1
WiSe20;23;1;4;1;Baden-Wuerttemberg;15;50;4;4;5;1;5;1;1;5;1;1;1;1;1;1;4;5;4;1;3;1;3;2;2;3;2;3;2;2;2;3;3;3;2;4;3;1;1;2;1;1;1;2;1;2;2;2;2;3;2;3;3;2;2;2;3;2;1;2;4;4;2;4
WiSe20;19;2;3;1;Niedersachsen;9;20;3;5;5;1;1;2;1;5;1;3;1;1;1;1;4;5;3;2;4;3;2;1;1;2;2;1;1;2;2;4;4;5;5;5;5;5;4;5;5;3;5;4;3;2;2;3;3;4;4;5;4;3;5;4;4;4;2;5;5;5;2;4
WiSe20;22;1;3;1;Baden-Wuerttemberg;20;25;5;5;3;5;5;1;1;5;1;1;1;1;2;1;5;4;4;4;5;3;3;2;1;2;2;3;3;5;4;3;2;2;1;1;2;1;1;3;3;1;4;4;4;4;4;4;4;5;2;3;3;3;4;2;1;5;1;4;5;5;1;1
WiSe20;26;2;3;3;Baden-Wuerttemberg;88;90;5;5;5;5;5;5;1;5;1;3;1;1;1;4;5;5;4;3;5;3;5;2;3;2;3;2;3;1;1;3;2;2;2;3;2;2;3;3;3;2;3;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;5;5;2;2
WiSe20;19;1;3;1;Bayern;10;30;2;3;4;4;4;1;1;4;1;1;1;1;1;2;5;5;3;2;4;1;2;1;3;4;2;1;2;2;3;3;2;2;2;3;2;2;2;2;2;2;4;4;2;3;2;3;4;4;1;1;2;3;3;2;2;3;2;3;5;4;1;3
WiSe20;22;1;3;1;Baden-Wuerttemberg;9;20;3;1;5;1;4;1;1;4;1;2;1;1;1;1;4;4;2;1;3;1;2;2;1;3;3;2;3;3;3;4;4;3;3;3;3;1;2;2;2;1;1;4;2;5;2;4;5;4;1;4;3;4;2;5;5;5;5;5;4;5;2;2
WiSe20;19;1;4;1;Baden-Wuerttemberg;25;50;2;5;2;5;5;4;1;5;1;1;1;1;1;3;2;4;2;3;3;2;4;3;2;3;2;1;1;2;1;3;4;3;2;4;2;1;1;3;2;3;2;4;3;1;2;4;2;3;1;3;4;3;4;2;3;4;1;4;5;4;2;2
WiSe20;20;2;3;1;Rheinland-Pfalz;1;2;5;2;5;2;5;4;1;5;1;2;1;1;1;1;5;5;3;1;4;1;3;5;1;1;1;1;2;3;4;5;3;2;4;5;3;1;2;2;3;3;2;4;1;2;4;3;2;1;1;4;2;2;3;3;3;3;2;2;4;5;2;1
WiSe20;-99;1;3;3;Baden-Wuerttemberg;5;20;5;3;5;1;5;1;1;5;1;3;1;1;1;1;4;5;1;1;5;2;2;2;1;2;2;2;2;1;1;4;3;2;2;4;2;1;4;2;1;2;2;3;4;1;2;3;3;3;3;4;3;4;4;4;4;4;3;4;4;4;1;4
WiSe20;25;1;3;3;Baden-Wuerttemberg;15;45;5;3;3;5;5;2;1;5;2;3;1;3;3;4;4;4;3;2;-99;2;3;1;1;2;1;3;1;3;3;3;3;2;2;4;2;3;4;2;4;4;1;3;4;3;3;2;1;5;4;3;3;1;5;4;3;2;4;3;1;4;2;3
WiSe20;21;2;4;1;Baden-Wuerttemberg;17;30;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
WiSe20;22;1;4;1;Baden-Wuerttemberg;20;60;2;3;5;1;5;2;1;5;1;2;1;1;1;1;2;5;1;2;5;1;3;1;2;3;4;2;2;1;1;3;3;3;3;4;2;1;1;3;4;2;4;2;2;2;2;1;3;5;3;4;3;3;4;5;5;4;4;4;5;5;2;2
WiSe20;23;2;4;3;Baden-Wuerttemberg;15;30;2;4;5;1;5;5;2;2;1;1;1;1;1;2;5;4;3;3;2;1;2;1;1;2;1;2;2;1;3;3;4;4;3;5;3;1;4;4;3;5;3;4;2;1;1;3;2;1;4;2;2;4;2;2;3;4;4;3;4;5;1;3
WiSe20;19;1;3;1;Baden-Wuerttemberg;5;10;5;5;4;1;5;2;1;4;1;2;1;1;1;1;4;4;2;2;3;1;2;2;1;2;2;1;2;2;2;4;3;3;2;4;4;1;2;3;-99;2;3;4;2;5;2;4;4;3;3;4;3;3;5;4;2;4;2;3;4;5;2;3
WiSe20;22;1;4;1;Baden-Wuerttemberg;31;45;2;1;1;5;5;3;1;4;1;1;1;1;1;1;5;5;3;2;5;3;4;1;1;2;3;2;3;2;3;4;5;4;3;4;3;2;2;2;3;4;3;2;2;1;2;1;2;1;2;2;1;1;2;2;2;3;2;3;4;4;2;2
WiSe20;22;2;2;1;Baden-WuerttembergHamburg;1;3;5;5;5;4;4;5;1;5;1;2;1;1;1;1;5;4;3;1;4;3;5;1;1;2;1;1;2;3;3;3;4;1;3;3;2;1;3;2;3;4;2;1;2;2;1;3;2;2;1;3;2;1;3;2;2;3;2;3;4;5;3;4
WiSe20;22;1;4;1;Baden-Wuerttemberg;13;50;2;1;5;1;5;1;1;2;1;1;1;1;1;1;4;2;3;1;3;2;3;2;2;2;3;3;2;1;2;2;3;4;2;5;2;1;2;3;3;3;4;1;1;3;2;4;2;3;3;5;5;2;3;4;3;3;1;4;4;5;3;4
WiSe20;21;1;4;1;Baden-Wuerttemberg;15;60;2;2;3;5;5;1;1;4;1;1;1;1;1;2;3;5;4;2;2;2;2;3;3;2;2;3;4;2;-99;5;5;4;4;5;5;2;3;3;4;4;3;4;3;5;4;1;5;4;2;4;5;4;5;4;3;5;5;3;4;3;3;5
WiSe20;20;1;4;1;Baden-Wuerttemberg;21;25;2;1;5;1;5;3;1;5;1;3;1;1;1;1;5;5;3;3;2;2;4;4;4;2;2;3;2;2;3;4;4;3;4;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;3;2;2;4;3;3;3;2;3;3;5;2;1
WiSe20;24;1;3;1;Baden-Wuerttemberg;15;20;3;2;5;2;5;4;1;4;1;2;1;1;1;1;5;5;3;3;4;2;3;2;2;3;2;2;2;2;3;4;3;3;3;4;3;1;2;3;2;1;3;1;1;1;1;2;3;3;1;1;5;1;3;2;1;3;1;5;5;5;2;4
WiSe20;20;2;4;1;Baden-Wuerttemberg;40;80;3;1;5;1;5;1;1;3;1;1;1;1;1;2;5;5;3;2;2;2;2;1;1;1;2;2;2;2;2;4;4;3;2;4;3;1;3;2;3;3;2;2;4;1;2;3;5;2;2;3;3;3;2;3;-99;5;3;1;4;5;3;1
WiSe20;21;1;4;1;Baden-Wuerttemberg;80;60;2;1;5;2;5;1;1;3;1;2;1;1;1;1;5;4;1;2;2;2;3;1;3;2;2;4;4;2;2;3;2;2;2;3;2;1;1;1;4;3;1;3;5;1;1;2;3;4;3;3;4;2;1;2;4;5;5;3;4;4;3;5
WiSe20;19;1;4;1;Baden-Wuerttemberg;53;80;2;5;5;1;5;5;1;3;1;1;1;1;1;1;3;1;4;2;3;1;3;3;3;5;4;3;1;1;3;5;3;2;1;3;1;1;1;1;3;2;2;3;1;1;2;3;5;4;5;3;5;2;5;5;3;5;5;5;5;3;2;3
WiSe20;21;2;2;3;Bayern;280;180;5;4;5;1;5;2;1;5;1;3;1;1;1;1;5;5;2;1;5;4;4;1;1;2;1;4;2;3;3;4;4;2;4;2;4;1;1;1;4;1;1;3;1;1;2;1;1;4;1;2;1;1;1;2;1;2;5;2;4;4;2;1
WiSe20;20;2;2;3;Baden-Wuerttemberg;9;20;1;1;5;1;5;1;1;4;1;3;1;1;1;5;5;1;3;3;4;1;2;1;1;2;2;3;2;1;2;2;3;2;1;3;1;1;1;1;2;1;2;3;1;1;3;4;1;3;3;4;5;1;1;1;1;3;1;3;5;5;1;1
WiSe20;18;1;4;1;Baden-Wuerttemberg;25;20;4;3;2;5;5;1;1;5;1;1;1;1;1;3;5;5;3;2;4;2;3;3;2;2;2;3;3;3;3;4;2;3;4;3;4;1;1;2;2;2;2;3;3;1;2;1;1;3;2;2;1;1;1;1;1;1;1;2;3;4;3;2
WiSe20;22;2;4;1;Bayern;4;10;2;2;5;1;5;4;1;5;1;1;1;2;3;4;2;4;2;2;4;1;2;2;3;3;2;2;2;1;1;3;3;1;1;2;2;1;1;1;1;1;1;4;4;1;5;4;2;4;3;3;4;5;4;4;4;4;2;4;5;5;2;3
WiSe20;21;1;4;1;Baden-Wuerttemberg;70;60;3;4;5;5;5;3;1;3;1;1;1;1;1;3;5;5;3;2;2;2;4;1;4;1;1;3;1;4;5;3;3;4;4;4;4;1;3;2;4;2;3;4;3;1;1;2;2;4;5;3;3;4;3;3;2;3;4;4;4;4;2;4
WiSe20;18;1;4;3;Baden-Wuerttemberg;15;10;5;5;4;5;5;1;1;5;1;3;1;1;1;1;5;4;4;4;2;1;4;2;-99;2;1;1;1;2;2;4;3;4;4;2;3;5;2;4;3;2;5;4;3;3;4;5;3;4;2;3;4;3;4;3;5;2;3;3;5;5;4;4
WiSe20;18;2;1;1;Baden-Wuerttemberg;40;60;4;5;5;2;5;5;1;4;1;1;1;1;1;5;5;5;2;3;3;2;1;1;1;2;2;3;3;2;2;4;4;3;3;3;3;2;2;2;2;3;2;1;1;1;2;3;1;3;1;1;2;1;3;1;1;2;1;1;1;3;4;3
WiSe20;19;1;4;2;Baden-Wuerttemberg;21;35;5;5;1;4;5;5;1;5;1;1;1;1;2;3;5;5;2;1;4;2;4;3;2;1;2;3;3;1;1;4;3;2;4;3;4;1;1;3;4;2;3;3;5;4;3;3;4;4;3;2;2;3;4;3;2;4;4;4;3;5;3;2
WiSe20;26;2;4;3;Baden-Wuerttemberg;12;13;5;5;5;1;1;5;1;5;1;3;1;1;1;4;5;5;3;2;4;2;5;2;3;3;2;2;2;2;1;2;2;1;1;2;3;1;1;1;2;1;2;3;1;1;1;2;3;3;4;3;2;1;1;4;3;5;4;3;4;5;1;3
WiSe20;18;2;1;1;Baden-Wuerttemberg;3;10;5;5;5;3;5;1;1;5;1;2;1;1;1;2;5;5;4;4;3;2;2;1;1;2;2;3;1;1;1;4;3;4;2;2;2;1;1;2;4;1;2;4;4;2;4;2;2;4;4;4;4;2;2;3;2;4;4;3;3;5;4;4
WiSe20;21;1;2;1;Baden-Wuerttemberg;75;90;2;1;5;2;5;1;1;4;1;1;1;1;1;1;4;4;3;2;3;3;3;2;2;2;2;1;2;1;2;3;2;3;3;3;4;2;2;2;3;1;2;3;2;2;1;2;1;4;3;2;3;2;1;1;2;3;1;3;3;3;2;2
WiSe20;20;1;4;3;Baden-Wuerttemberg;10;10;2;4;4;1;3;4;2;4;1;1;1;1;1;1;3;3;2;1;3;1;3;2;2;3;4;4;3;2;2;4;3;3;2;2;2;2;1;2;1;1;2;4;2;1;1;1;2;5;2;1;5;3;2;4;3;2;5;4;4;4;2;5
WiSe20;21;1;4;1;Baden-Wuerttemberg;8;25;1;3;5;2;5;1;1;2;1;2;1;1;1;2;4;2;3;2;2;2;4;4;3;2;3;4;2;2;5;4;2;3;4;2;3;1;2;3;4;3;3;1;2;2;2;1;2;2;1;3;2;1;4;1;3;3;5;4;4;5;1;5
WiSe20;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
WiSe20;21;1;2;2;Baden-Wuerttemberg;20;40;2;2;1;5;5;1;1;5;1;2;2;1;1;3;5;4;4;4;2;2;4;4;3;1;2;4;2;1;3;-99;3;4;3;4;3;2;1;2;3;3;4;2;2;4;3;3;3;4;3;3;4;4;3;2;3;3;4;4;3;5;3;1
WiSe20;21;1;3;2;Baden-Wuerttemberg;0;1;5;2;5;1;5;5;1;5;2;4;1;1;1;2;5;5;2;1;3;2;2;1;1;2;2;1;3;1;2;4;4;4;4;3;4;2;2;3;4;2;3;3;3;1;3;2;2;3;4;1;4;3;4;2;2;4;3;3;5;5;2;2
WiSe20;25;1;4;2;Baden-Wuerttemberg;45;50;2;3;5;5;4;3;1;4;1;1;1;1;1;1;2;2;3;2;2;1;5;5;5;2;2;3;4;2;2;3;4;5;2;3;4;2;3;4;3;1;4;3;2;4;1;4;3;4;5;2;1;1;4;3;2;1;2;4;5;5;2;5
WiSe20;19;1;4;1;Baden-Wuerttemberg;55;60;4;2;3;5;5;4;1;5;1;3;3;1;1;2;5;5;4;2;4;2;3;3;2;1;2;2;3;1;2;3;1;3;2;2;3;1;1;4;2;1;2;1;1;1;2;3;2;4;3;4;2;2;5;4;2;5;5;3;4;5;3;1
WiSe20;23;1;4;1;Baden-Wuerttemberg;14;50;2;2;5;1;5;1;1;5;1;2;1;1;1;3;3;3;4;2;3;3;3;2;2;2;2;3;2;1;1;3;2;1;1;2;2;1;1;1;1;1;1;2;4;3;1;1;4;3;3;1;3;3;4;2;2;5;3;3;4;4;2;3
WiSe20;25;2;4;3;Baden-Wuerttemberg;4;10;3;3;5;1;5;5;1;5;1;1;1;1;1;1;5;5;5;1;3;1;3;1;1;2;2;1;2;1;2;3;5;2;2;3;2;2;3;1;1;2;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;5;5;4;5
WiSe20;21;1;4;3;Baden-Wuerttemberg;23;20;3;3;5;3;5;3;1;5;1;2;1;1;1;5;5;5;3;2;4;3;2;1;3;3;2;2;2;2;3;3;4;4;3;4;3;2;3;3;3;2;3;4;2;5;1;4;5;4;5;4;1;4;4;4;3;4;4;3;4;4;2;4
WiSe20;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
WiSe20;21;2;3;1;Baden-Wuerttemberg;10;20;5;5;5;1;1;1;1;5;4;3;1;1;1;1;4;5;2;2;3;2;5;3;1;3;2;1;2;3;3;5;5;5;5;5;5;3;3;5;5;3;5;1;1;2;2;3;5;2;5;3;4;1;4;4;4;5;4;4;3;5;3;3
WiSe20;22;1;4;3;Baden-Wuerttemberg;25;65;3;3;4;4;4;1;1;4;1;1;1;1;1;5;5;4;3;3;4;4;3;1;3;2;2;2;3;3;4;4;3;2;3;4;2;1;2;1;2;1;2;3;2;1;3;4;3;3;1;4;4;2;3;3;3;4;3;3;4;4;1;2
WiSe20;20;1;4;2;Baden-Wuerttemberg;35;40;2;2;5;1;5;2;1;5;1;1;1;1;1;1;5;5;2;1;4;2;4;1;3;4;5;2;3;3;1;5;5;3;5;5;5;2;3;2;4;2;3;5;1;3;3;3;5;5;3;5;4;2;5;4;4;5;5;4;5;5;4;1
WiSe20;21;1;4;3;Baden-Wuerttemberg;85;60;5;5;5;3;5;1;1;5;1;3;1;1;1;1;4;5;2;2;4;4;5;3;1;4;3;1;1;1;1;5;5;5;5;5;5;5;5;5;5;5;5;3;-99;4;3;2;1;4;3;5;3;3;4;5;4;3;1;3;2;4;4;1
WiSe20;18;2;2;1;Baden-Wuerttemberg;12;20;3;1;5;2;5;5;1;4;1;2;1;1;1;1;5;5;3;3;2;2;4;1;1;2;1;3;1;2;2;4;3;4;3;3;3;2;3;4;3;2;3;4;2;1;2;3;2;5;2;2;3;2;2;1;2;4;2;1;4;4;3;5
